InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,OnlineSecurity_numeric,TechSupport_numeric,Services_Score,Vulnerability_Score,tenure_group
1,0,0,0.6434393267357654,0.04762338657763525,0.0,0.0,0,7,0
1,1,2,0.7596848875982648,0.5684200326331809,0.0,0.0,1,1,3
0,0,1,0.2750755360771316,0.0031265972046794054,0.0,0.0,0,6,0
0,0,0,0.2699122707794522,0.030915312849712134,0.0,0.0,0,6,0
1,0,0,0.8186334612889432,0.5322077533304505,0.0,0.0,1,5,2
0,0,0,0.18611636857211003,0.05993320564323248,0.0,0.0,0,3,
1,1,0,0.8799501703462408,0.6676230488669394,0.0,1.0,1,1,3
1,1,0,0.7759143883263654,0.4252877788698672,1.0,1.0,1,1,2
1,1,2,0.8665175476207579,0.8065415302076007,0.0,1.0,1,2,3
1,0,0,0.7416571588636256,0.11876873341659495,0.0,0.0,0,4,0
1,0,2,0.6201039567916949,0.09786227849167808,0.7929241907891448,0.7929241907891448,0,3,0
1,0,0,0.9058586621793319,0.11206510402951028,0.9288417148265672,1.0,1,6,0
1,0,2,0.7168937038857741,0.3332721574880702,0.0,0.0,1,2,2
2,0,1,0.02238805970149252,0.00019616893607200554,0.0,0.0,0,6,0
2,0,0,0.015947942041639133,0.008351803233787834,0.0,0.0,0,8,0
1,0,0,0.7621925699402858,0.09542176900280994,0.0,0.0,0,6,0
1,0,0,0.8376111054504654,0.811844912700765,0.0,0.0,1,5,3
0,0,1,0.06002820710863577,0.00755771249000611,0.0,0.0,0,6,0
1,0,0,0.7677759215640615,0.2508601916988561,0.0,0.0,1,4,1
1,0,1,0.6678945722822731,0.025972778961493248,0.0,0.0,0,6,0
0,0,0,0.33055684706533883,0.08328360144883233,0.0,0.22887718414811342,1,4,1
1,0,0,0.840210604392349,0.7165379490777964,1.0,0.3453493131340455,2,2,3
1,0,2,0.5297435830513413,0.11337884007797727,0.0,0.0,0,5,
1,0,1,0.9437544924203389,0.5314279610487465,1.0,1.0,1,3,2
1,0,2,0.727897531833315,0.12053716430380486,1.0,0.0,1,4,0
1,0,0,0.548177741809781,0.008795479087904543,0.0,0.0,0,4,0
1,1,2,0.8732481985833039,0.8162732751268844,0.0,1.0,1,2,3
1,0,2,0.5661791575485986,0.32731565915459293,0.0,0.0,0,5,2
1,0,2,0.5644971810975683,0.31511554043968565,0.12786680122241756,0.0,0,5,2
0,0,1,0.34409759441761395,0.006650072443982091,0.0,0.0,0,6,0
1,0,0,0.6646765648195032,0.00764518810748482,0.0,0.0,0,8,0
1,0,0,0.7628944158640272,0.015634123672543448,0.0,0.0,0,6,0
0,0,0,0.065635668378421,0.00482438443353019,0.0,0.0,0,8,0
1,0,0,0.7616017494029923,0.10013595975812842,0.0,0.0,0,6,0
1,0,0,0.5111461828633905,0.013045144425802534,0.0,0.0,0,8,0
1,0,0,0.576629473986322,0.006623732071962308,0.0,0.0,0,8,0
0,0,0,0.13834470260281226,0.006727718130980716,0.0,0.0,0,5,0
1,0,2,0.7864819426824075,0.6696108852136738,0.0,0.0,1,5,3
1,0,0,0.5057317577641132,0.005801528000841607,0.0,0.0,0,4,0
0,0,0,0.06765802531819325,0.0007211668064249274,0.0,0.0,0,7,0
1,0,0,0.7757976497659503,0.17591438618825575,0.0,0.0,0,6,1
1,0,0,0.5675983815886446,0.006518998078658987,0.0,0.0,0,8,0
1,0,0,0.6469663095706003,0.3616083171988405,0.0,0.0,0,5,2
0,0,2,0.34596681333663404,0.008252488954451217,0.0,0.0,0,6,0
2,1,2,0.0660891245788329,0.07722534815942764,0.0,0.0,0,2,2
1,0,3,0.6504084100646367,0.06326891972537732,0.0,0.0,0,5,0
1,1,2,0.9386180244852163,0.8699075784425866,0.5773708029863909,1.0,1,2,3
1,0,0,0.7170353396412765,0.05568510805548809,0.0,0.0,1,6,0
0,1,2,0.6766988911327407,0.6086898255999864,0.0,1.0,2,0,3
1,0,0,0.8526503402964045,0.33128994988587523,0.0,1.0,1,2,
0,1,1,0.5829891152181123,0.20183720022528026,0.816779466505636,1.0,1,0,
1,0,0,0.8118945621088473,0.5021465895193978,0.0,0.0,1,5,2
0,0,0,0.4852596619665388,0.4250817100647996,0.0,0.0,2,5,3
2,0,1,0.020144427371270764,0.00017014942889599725,0.0,0.0,0,6,0
0,0,0,0.13868741236640458,0.0060363544043497384,0.0,0.0,1,8,0
0,0,0,0.3612392286484702,0.054159594774630886,1.0,0.0,0,8,0
1,0,3,0.7932292735774882,0.19739347978444433,1.0,0.0,1,4,
0,0,0,0.6189873098834762,0.19210863625264257,1.0,0.6068047989720777,0,3,1
1,0,0,0.7146315234656742,0.04754376688576293,0.0,0.0,1,6,0
0,0,2,0.5262850605064424,0.19529741348599336,1.0,0.0,0,4,1
2,0,1,0.01783238227232126,0.0019069175440738554,0.0,0.0,0,7,0
1,0,3,0.5930319367509902,0.017095096289263617,0.0,0.0,0,6,0
0,0,0,0.3669268180393136,0.008231147945773632,1.0,0.0,1,8,0
1,0,0,0.5690494888716064,0.12954841180923923,0.0,0.0,0,4,1
1,0,2,0.5933475635698925,0.1950369100964447,0.0,0.0,0,4,1
0,0,1,0.2745864994540152,0.003120925824501331,0.0,0.0,0,6,0
1,0,3,0.7475239806300353,0.32163994843566174,0.0,0.9522217856975946,1,3,2
1,0,3,0.7171867352698574,0.16621527645403117,0.9575777017931083,0.0,2,3,1
1,0,3,0.6181644499196234,0.01655379336101307,0.0,0.0,0,6,0
1,0,0,0.661186299107961,0.007604341456306264,0.0,0.0,0,6,0
0,0,0,0.17103096609138083,0.002862778406814812,0.0,0.0,0,6,0
1,0,0,0.7241666807292797,0.030969674755810514,0.0,0.0,1,6,0
0,0,1,0.29909757997125125,0.005924697460261229,0.0,0.0,1,6,0
2,0,0,0.01705311246134932,0.1360807803782446,0.0,0.0,0,2,3
1,0,0,0.78656582046408,0.08769959001231951,0.0,1.0,1,4,0
2,0,1,0.011966837479376284,7.531354335071731e-05,0.0,0.0,0,6,0
0,0,0,0.06674308266115536,0.0007105561744110446,0.0,0.0,0,7,0
1,0,0,0.5179741409021918,0.01714081386661808,0.0,0.0,0,8,0
1,0,3,0.7372799023819737,0.19043980606555186,0.0,0.0,1,6,1
1,0,0,0.7949772111852843,0.023259478734859937,0.0,0.0,1,5,0
2,0,1,0.012580079509656708,8.242533934000672e-05,0.0,0.0,0,6,0
1,0,0,0.6059320558644906,0.006963555459771672,0.0,0.0,0,8,0
1,0,0,0.6191536795526542,0.0071168872369076555,0.0,0.0,0,5,0
1,0,0,0.722242800914523,0.2010942241262817,0.0,0.0,2,3,1
1,0,0,0.6706280679818766,0.08762763885245411,0.0,0.0,0,6,0
1,0,0,0.6600509996374279,0.04642493744953949,0.0,0.0,0,7,0
2,0,2,0.017460838983765537,0.00013902773111798244,0.0,0.0,0,4,0
0,0,1,0.3768410369105122,0.014445781267709158,1.0,0.192929096133297,1,6,0
0,0,0,0.17329065946718616,0.0025668809009812554,0.0,0.0,0,6,0
1,0,0,0.5155483487547974,0.04636985545679386,0.0,0.0,0,8,0
1,0,2,0.822889405492245,0.11011654947353146,1.0,1.0,0,5,0
0,0,1,0.061129926771310836,0.002601452709684326,0.0,0.0,0,3,0
1,0,2,0.6094274262660824,0.07089424697624577,0.0,0.0,0,6,0
1,0,3,0.7503383413039956,0.008638241784104725,0.0,0.0,1,6,0
1,0,0,0.7701960938187906,0.4379005281788751,0.0,0.0,0,6,
0,1,1,0.5433750801568029,0.27122042704444527,0.4379272055974289,1.0,1,1,2
1,0,3,0.7457528332382801,0.3317601229215308,0.0,0.0,0,2,2
1,1,2,0.9507971844706169,0.8525654528997313,1.0,1.0,2,1,3
1,0,0,0.6103508343774622,0.02955899325999736,0.0,0.0,0,6,0
1,0,0,0.5955493012163579,0.03133007412536138,0.0,0.0,0,6,0
2,0,1,0.018905472636815884,0.00015578121393953342,0.0,0.0,0,6,0
1,0,0,0.6103466010964046,0.007014751143571273,0.0,0.0,0,6,0
0,0,1,0.2940756935971244,0.01841598086544255,1.0,0.6156449614758651,1,6,0
0,0,0,0.3654961652759058,0.004585118391239312,0.0,0.0,0,6,0
1,0,0,0.7035288730048088,0.03688973993562363,0.0,0.0,1,8,0
0,1,0,0.41641460923408175,0.3690079878464398,1.0,1.0,0,2,
1,0,2,0.5345496622664732,0.3566790551172717,0.0,0.0,0,4,2
1,0,3,0.6566128357055137,0.3744266033568584,0.029742890273942946,0.970257109726057,2,4,2
0,0,0,0.06483361454468452,0.004472887339086141,0.0,0.0,0,8,0
0,1,3,0.6153902031794306,0.20936445361279457,0.23497340499595276,1.0,1,2,
1,0,0,0.6949564551546068,0.055452355706536935,1.0,0.0,0,6,0
1,1,2,0.9106998813273219,0.8148949933151102,0.0,0.8171281420155851,2,4,3
1,0,3,0.6181860256891444,0.06842344376185638,0.0,0.0,0,8,0
2,0,1,0.013367234378619195,9.155401050671908e-05,0.0,0.0,0,6,0
0,0,1,0.2227945557786132,0.012434764213424803,0.0,0.0,1,6,0
1,0,2,0.6589731764879551,0.059023788813994636,0.0,0.0,0,4,0
0,2,0,0.4291485009281092,0.49623959959935243,0.2815460526774499,0.0,1,0,3
1,0,3,0.8541086707805725,0.6724258756413036,0.0,0.0,1,3,3
1,0,0,0.6102177944456335,0.007013257366926628,0.0,0.0,0,6,0
1,0,0,0.5072636763953776,0.005819293731564211,0.0,0.0,0,6,0
0,0,0,0.06970418614499357,0.0040900942567516215,0.0,0.0,0,8,0
1,0,0,0.8059015093155127,0.06657442689279033,1.0,0.0,0,6,0
0,0,0,0.41432352744849477,0.004741462555801261,0.0,0.0,0,6,0
1,0,0,0.593818568985254,0.006823074796101778,0.0,0.0,0,6,0
1,1,3,0.8541532814606124,0.7207359376366079,1.0,0.8427267918202846,1,3,3
1,0,0,0.6841905469422389,0.19159678006746778,0.0,0.0,0,3,1
1,0,0,0.8197411123105973,0.21494149338170462,1.0,0.0,0,4,1
1,0,0,0.6736529964111391,0.14252241141483557,0.0,0.0,0,3,1
1,0,0,0.6539168468659795,0.5417594204098087,0.327297005791102,0.0,1,3,3
0,1,2,0.1001876717241694,0.042678648111004816,0.0,0.0,0,2,
0,0,0,0.17147823430748982,0.00920682642792476,0.0,1.0,0,6,0
1,0,0,0.7131853323422188,0.00820737663286326,0.0,0.0,0,6,0
1,0,1,0.6695825630834452,0.033267974060750966,0.0,0.0,0,6,0
1,0,0,0.723496280800308,0.1520212881136664,0.0,1.0,0,4,1
1,0,1,0.5301769316564792,0.006085019805155337,0.0,0.0,0,4,0
1,0,3,0.5537510522653166,0.28898370803259,0.0,0.0,0,4,2
1,0,0,0.770638237074392,0.1950569444695905,0.0,0.0,0,6,1
1,0,1,0.5197855191636891,0.0350799466021795,0.0,0.0,0,8,0
1,0,0,0.5261137247018773,0.0060378986074935,0.0,0.0,0,6,0
0,0,1,0.3636980619711374,0.006539126103148811,0.0,1.0,1,6,0
0,2,3,0.862294737687415,0.8004369290816218,1.0,1.0,2,2,3
0,0,0,0.24966542153760676,0.20200859454087025,0.0,0.0,1,4,2
1,0,0,0.7508253260261513,0.3861560564544663,0.3787075509503899,0.0,0,6,2
1,0,2,0.7216009432581665,0.263658306541361,0.0,0.0,0,4,2
2,0,1,0.024048012311964483,0.00021541948273164427,0.0,0.0,0,6,0
0,0,0,0.06588416134997173,0.005061390458448763,0.0,0.0,0,6,0
1,0,0,0.9214069520240717,0.2646792156241849,0.0,1.0,1,3,1
2,0,1,0.021218268891814756,0.0013447669050944107,0.0,0.0,0,6,0
0,0,1,0.26737750827013107,0.003037322822657301,0.0,0.0,0,6,0
1,0,2,0.8353572012179544,0.44185112165140134,0.0,1.0,0,4,2
1,0,0,0.7544017184006108,0.36821411717371266,0.0,0.0,2,2,2
0,0,0,0.17885877464761377,0.018610768463308485,0.0,0.0,1,6,0
0,0,0,0.3861765273302975,0.210340699269028,0.0,1.0,1,4,2
1,0,0,0.7375019258930426,0.6265463170883316,0.0,0.0,1,3,3
1,2,0,0.7724428715066632,0.6345935470145817,0.0,0.05555141730569657,1,2,3
0,0,3,0.5898741992635803,0.033746971312473784,0.0,1.0,1,4,0
2,0,1,0.012118107334993041,7.70678268136167e-05,0.0,0.0,0,6,0
1,0,0,0.5742609772673012,0.009458319519098195,0.0,0.0,0,6,0
1,0,2,0.7092346772539595,0.2743593091183923,0.0,0.0,1,2,2
1,0,0,0.8550655213840967,0.783262602021081,0.0,0.0,2,4,3
1,0,3,0.8002384698686602,0.6401212262021228,0.0,0.0,1,3,3
1,0,2,0.8552832160870714,0.4093498594325349,0.0,0.0,2,5,2
1,0,0,0.6114975428531065,0.022111025915589576,0.0,0.0,0,8,0
0,0,1,0.4005495122903725,0.1024858276923806,0.0,0.0,0,6,
1,0,0,0.6279271622863173,0.5050953233985227,0.567981072405494,0.0,0,3,3
1,0,0,0.7786235280887427,0.6003488658693492,1.0,0.0,0,3,3
1,0,0,0.508457711442786,0.005833141010846987,0.0,0.0,0,6,0
1,0,0,0.610668605481024,0.07367800387470283,0.0,0.0,0,6,0
1,0,0,0.5736965995461715,0.03303794783674833,0.0,0.0,0,6,0
0,0,2,0.31428496046863685,0.0036973728386272536,0.0,0.0,0,6,0
1,0,2,0.6854498870187429,0.09334814259580684,0.0,0.0,0,6,0
1,0,0,0.7996073646801417,0.1125666841237752,1.0,0.0,0,6,0
1,0,0,0.5855249916998215,0.012772339671023439,0.0,0.0,1,8,0
1,0,0,0.6679777367784063,0.07387485610396441,0.0,0.2954455719725547,1,4,0
1,0,3,0.6089505693744164,0.09912911178244971,0.0,0.0,1,4,
0,0,1,0.33912097515508977,0.09908932857792951,0.0,1.0,0,4,1
1,0,0,0.6310851637458719,0.19324109356326177,0.0,0.0,1,4,1
0,0,0,0.30599855972767886,0.0071416546509753724,0.0,0.0,1,5,0
0,0,1,0.2920332047988597,0.1296790980428127,1.0,0.0,0,4,1
1,0,0,0.7160594607304804,0.0082407080317809,0.0,0.0,0,6,0
1,0,0,0.7102494122077779,0.1847541623844444,0.0,1.0,0,4,1
1,0,0,0.7524731027259246,0.3182452914470485,0.7125383351027499,0.0,0,3,2
1,0,0,0.736621109693697,0.44935808238919994,0.0,1.0,1,3,2
1,1,0,0.8540097127581087,0.811503497962379,0.0,0.0,2,0,3
1,0,0,0.7154590766224813,0.00823374534970683,0.0,0.0,0,6,0
1,0,3,0.6275594165518926,0.07089642046766165,0.0,0.0,1,6,0
1,0,0,0.565492665729565,0.10525196272499376,0.0,1.0,0,6,0
1,0,0,0.8158354296012598,0.36257053999046085,0.0,0.0,1,6,2
0,0,0,0.18793815403502626,0.0021160609832125707,0.0,0.0,0,6,0
0,1,1,0.181416253798277,0.17579687780330658,0.0,1.0,1,1,2
0,0,0,0.5472304085077248,0.05993083923572021,0.40095541284961844,1.0,0,6,0
1,0,0,0.784425870198512,0.3728783850789608,0.0,1.0,1,3,2
1,0,0,0.5782720961382406,0.030958883708832367,0.0,0.0,0,6,0
0,0,1,0.4111674431407015,0.18405462315693927,1.0,0.0,1,2,
0,1,1,0.16686160170284728,0.18181642899018524,0.0,0.0,1,1,
1,0,0,0.7842450198266788,0.2415526774688483,0.0,0.0,0,4,1
2,0,1,0.019402985074626844,0.0001615508885298867,0.0,0.0,0,6,0
0,0,0,0.2868089782348686,0.3129305652598351,0.0,0.0,1,4,3
1,0,2,0.7622115978276411,0.06218945980075087,0.0,0.0,1,6,0
1,0,0,0.5970650825267381,0.35526057649722226,0.0,0.0,0,5,2
1,0,2,0.5633974849360763,0.26740656102555427,1.0,0.0,0,5,2
1,0,0,0.5968112910972109,0.03136780041323051,0.0,0.0,0,6,0
1,0,0,0.6222792767470754,0.018181421156127395,0.0,0.0,0,6,0
0,0,0,0.12612590275864932,0.009027422490974487,0.0,0.0,1,6,0
0,0,1,0.25595989872621366,0.0029049122804043937,0.0,0.0,0,6,0
0,0,1,0.313310224335571,0.010286546235753553,0.0,0.0,1,6,0
1,0,0,0.766232696337166,0.17991765563774004,1.0,0.0,0,4,1
1,0,0,0.8057449675393402,0.6926604715060967,0.05526374121692035,0.0,1,2,3
1,0,3,0.6388081828506111,0.4805145042683471,0.0,0.0,1,4,
1,0,0,0.6489640836776847,0.1345543417689912,0.0,0.0,0,4,1
1,0,0,0.7038858360878315,0.2619033380807138,0.0,0.0,1,6,2
1,1,0,0.893452023699147,0.8560075321478103,0.5875858711094019,0.0,2,0,3
0,0,3,0.36268529061838833,0.09444732737212881,0.29886040558252636,1.0,0,4,1
1,0,0,0.6863442235113442,0.44892278553373366,1.0,0.0,0,5,2
1,0,0,0.7404924166567468,0.36021481963440305,0.0,1.0,0,4,2
1,1,0,0.7166313696952993,0.2525157319100743,0.0,0.0,0,0,2
1,0,0,0.6108202876469715,0.07206728664873466,0.0,0.0,0,6,0
1,0,1,0.5570694925326692,0.05925063484316274,0.0,0.0,0,7,0
1,0,0,0.5188064761117271,0.005953156109996373,0.0,0.0,0,6,0
1,0,3,0.7194662969924122,0.2578675593857535,0.0,0.0,1,4,1
1,0,0,0.8776383370794358,0.4525034967280987,0.0,1.0,1,3,2
1,0,0,0.8185673615854085,0.10199726741069827,0.0,0.0,1,8,0
1,0,0,0.5830156261045845,0.021010514617647136,0.0,0.0,1,5,0
0,0,2,0.35435991606794914,0.23731289726990434,0.0,0.0,1,5,2
1,0,0,0.6968947141988571,0.008272767389108288,0.0,0.0,0,6,0
1,0,0,0.6677630777123114,0.04955979543587971,0.0,0.0,1,6,0
1,0,2,0.5108492708437997,0.02347633514603315,0.0,0.0,0,6,0
1,0,0,0.5103018584084977,0.012786548890988087,0.0,0.0,0,5,0
1,0,0,0.6061544785732366,0.19191047782078735,0.0,0.0,1,4,1
1,0,0,0.6275940447227328,0.05872772514153089,0.0,0.0,1,4,0
0,0,1,0.06275436985262985,0.0030968337031962363,0.0,0.0,0,8,0
1,0,2,0.7185197102519985,0.0686326908536816,0.0,0.5659790272912412,1,5,0
1,0,0,0.6062969201785064,0.13601978264866116,0.0,0.0,1,6,1
1,0,0,0.8467022894125407,0.33086682710825205,0.0,0.0,1,6,2
1,0,0,0.708204486108607,0.6500402302028654,0.0,0.0,1,5,3
1,0,2,0.5961755489697281,0.10694157809503134,0.0,0.0,0,4,0
0,0,0,0.06457730059691083,0.0043605587096122046,0.0,0.0,0,8,0
0,2,2,0.7698632109644429,0.7193664944012419,1.0,1.0,0,0,3
0,0,0,0.2675464356486438,0.016273996862507134,0.0,0.0,0,8,0
1,0,0,0.5837741680345969,0.29877561334697367,0.0,0.0,0,3,2
1,0,0,0.7434852101183148,0.18105551257891395,1.0,0.0,1,2,1
1,0,0,0.7546169515322337,0.16894346522765208,0.0,0.9086085136682236,0,6,1
1,0,0,0.5132381870459694,0.038708948441687006,0.0,0.0,0,5,0
1,0,2,0.7900163101753391,0.04343237680874173,0.12252995334551808,1.0,1,5,0
1,0,0,0.810824606078261,0.44255585013582743,0.0,0.0,1,4,2
2,0,3,0.01837376727857875,0.023193241256694506,0.0,0.0,0,5,0
2,0,1,0.017660075880964958,0.00014133829056507956,0.0,0.0,0,6,0
2,0,1,0.020682182603986896,0.0013412688720561413,0.0,0.0,0,6,0
0,0,1,0.27313432835820894,0.0031040849296099706,0.0,0.0,0,6,0
1,1,3,0.8111381837974502,0.5040302449642168,0.0,0.7524402297201136,1,3,
1,1,0,0.7703974866518836,0.34888491604563054,0.0,0.0,1,0,2
1,0,0,0.7843777856102975,0.10676793596066421,0.0,0.0,1,6,0
1,0,3,0.7264503113613598,0.23936050353129162,0.0,0.0,1,4,1
2,0,1,0.010889309662351571,0.01043651193680021,0.0,0.0,0,6,0
1,0,3,0.3764472446574372,0.0838824355327547,0.0,0.0,0,4,1
1,1,2,0.9888112364790755,0.9932957818632563,1.0,1.0,2,1,3
1,0,0,0.8098202778430829,0.34707486006234123,0.0,0.0,1,6,2
1,0,0,0.6409948001435237,0.12799161042499618,0.0,0.0,0,4,1
2,0,2,0.02588298209452243,0.03443794835193789,0.0,0.0,0,4,1
0,0,0,0.24432616078267647,0.1675306292916875,0.0,0.0,1,6,
1,0,0,0.7557948791310235,0.10374263465897424,0.0,0.0,2,6,0
0,0,3,0.41705478930901846,0.12858139788509265,0.0,0.0,1,4,1
0,0,0,0.40124201498046175,0.1684899895389615,0.2002820178676259,1.0,1,2,
1,0,0,0.8589061707931495,0.35805410983266883,0.0,1.0,1,2,2
1,1,3,0.817640018250562,0.6933825160478676,0.0,0.0,1,2,3
1,1,3,0.9015738526317472,0.5994182805177241,1.0,0.7379173933540254,1,0,2
1,0,3,0.5896148411749443,0.04747545445140583,0.0,0.0,1,6,0
0,0,1,0.32436348543350624,0.014517442901585825,0.0,0.0,0,6,0
1,0,0,0.6806169645150383,0.01478546385705442,0.0,0.0,0,6,0
0,0,0,0.272360878735942,0.003095115198818621,0.0,0.0,0,6,0
0,1,3,0.3332318773790355,0.20545348797687973,0.0,0.584448909757426,0,0,
1,1,3,0.8467330569848472,0.6621962255289573,0.46166805674428657,0.46166805674428657,1,3,3
2,1,1,0.015652882075241608,0.00535794119768028,0.0,0.0,0,2,0
1,0,0,0.8562173249400546,0.5646160392613602,0.3684489199165789,0.0,2,4,2
1,0,3,0.7783519208001822,0.5810943001125429,0.0,0.0,1,3,3
0,0,0,0.4331622280952216,0.29708566874841374,1.0,1.0,0,3,
1,0,0,0.7151127072611823,0.350123752586217,0.0,0.0,1,2,2
1,0,0,0.8545435637006396,0.6432135282326743,0.0,1.0,1,2,3
1,0,0,0.7275671581502694,0.10658132233980919,0.0,0.0,2,5,0
0,0,2,0.2254715126259361,0.002551337066571264,0.24838360874320753,0.0,0,4,0
0,0,1,0.46530284066856353,0.050455789719977745,0.0,1.0,1,6,0
1,0,0,0.6205454653379419,0.0301656369390531,0.0,0.0,0,4,0
1,0,3,0.6219562185756407,0.052687219945400245,0.0,0.0,0,6,0
0,0,1,0.2662015517769901,0.008407231130214222,0.0,1.0,1,6,0
1,0,0,0.6077771167046125,0.0077397177977184695,0.0,0.0,1,6,0
0,0,1,0.3721711474361237,0.15574645995104236,1.0,0.0,0,4,1
1,0,0,0.6102118260139099,0.007013188150749821,0.0,0.0,0,6,0
2,0,1,0.019755033278401883,0.0001656336077174463,0.0,0.0,0,6,0
0,1,0,0.4207685845224376,0.06379134510697296,0.5560805454936222,0.4439194545063778,0,2,0
0,0,0,0.46871415608226336,0.10724854744115545,1.0,0.0,1,2,1
0,0,0,0.3807598990832529,0.12378814656331573,0.698953922165687,0.0,1,4,1
1,0,2,0.567395917336223,0.2051899256144485,0.0,0.0,0,4,
1,0,0,0.5602828498666876,0.0881392953133572,0.0,0.0,1,6,0
0,0,0,0.45835373218365755,0.14416931945952813,0.49109572938316515,1.0,0,3,1
1,0,2,0.608177779217338,0.008437125269421548,0.0,0.07288937114157268,0,5,0
1,0,0,0.5660386828491316,0.00650091018074518,0.0,0.0,0,6,0
2,0,3,0.0212448607925657,0.005279635653416086,0.0,0.0,0,5,0
0,0,0,0.257610205566376,0.012942837330113257,0.0,0.0,0,6,0
0,0,1,0.27104133788071255,0.0044784558494670125,0.0,0.0,0,6,0
1,0,0,0.5583922972773474,0.024078290090391207,0.0,0.0,1,6,0
1,0,0,0.7647864450424261,0.042208602138388035,0.0,0.0,1,4,0
1,2,2,0.9008411144916607,0.8560416276969157,0.16046261427122643,1.0,2,1,3
0,0,0,0.07613411385272614,0.002122663432106481,0.0,0.0,0,4,0
1,0,0,0.5138736914281555,0.005895950379474916,0.0,0.0,0,8,0
2,0,1,0.022889224798523906,0.0009013624732518784,0.0,0.0,0,6,0
0,0,2,0.2692074874574607,0.05418466961883331,0.0,0.0,0,4,0
1,0,0,0.7599918576680025,0.251532546789084,0.0,0.0,1,6,1
2,0,2,0.014474255707279445,0.015074188047166962,0.0,0.0,0,5,0
0,0,1,0.12831543336009413,0.004301372515318012,0.0,0.0,1,5,0
1,0,0,0.8172623768509384,0.2743459964709886,0.0,0.0,1,3,1
0,1,0,0.3562067011272054,0.2992913356169364,1.0,0.0,2,0,
0,0,0,0.06990054035184316,0.005286725417355758,0.0,0.0,0,8,0
1,0,3,0.7372417356091674,0.3153675999688336,0.0,0.0,0,6,2
2,0,1,0.01735875222073451,0.0364174325487594,0.0,0.0,0,4,1
1,0,0,0.6178085666262034,0.20916153162504708,0.0,0.0,1,4,1
0,0,0,0.4342023471148717,0.030646819503160536,1.0,0.0,1,6,0
0,0,0,0.27674196459384365,0.019736614485284437,0.0,1.0,0,6,0
1,0,0,0.6258921532898625,0.01126523639475142,1.0,0.0,0,6,0
1,0,3,0.5998194650014709,0.15084086916298367,0.0,0.0,0,6,1
0,0,0,0.6280652840885768,0.2410291823345873,0.0,0.0,0,2,2
0,0,1,0.2799647869923067,0.0031832980720894097,0.0,0.0,0,5,0
1,0,3,0.7744648030860717,0.09021506133639519,0.0,0.0,1,8,0
1,0,0,0.5211852239825013,0.01201112571029813,0.0,0.0,0,6,0
1,0,0,0.6678172304888164,0.18706461015307047,0.0,0.0,1,4,1
0,0,1,0.26894917695907244,0.022147550637721405,0.0,0.0,0,6,0
1,0,0,0.7040806737603766,0.21013637174231609,0.0,0.0,1,6,1
0,0,1,0.35959921017539936,0.23061199939344712,0.0,0.0,0,4,2
1,0,0,0.8196707044168373,0.5260964104823389,0.0,0.0,1,5,2
1,0,0,0.8532296288963983,0.8275097506059408,0.0,0.0,2,5,3
0,0,0,0.5577670352497142,0.5621382924758964,0.0,0.0,2,5,3
1,1,2,0.1670571377110922,0.20178011063298867,0.0,0.0,0,1,3
0,0,0,0.06724024906816363,0.004505716850405904,0.0,0.0,0,6,0
1,0,0,0.8371850936146076,0.42611344490032166,0.0,0.0,2,5,2
1,0,1,0.7212883478455756,0.04014743267986938,1.0,1.0,0,6,0
1,0,0,0.6648566771788186,0.05808530576293937,0.0,1.0,1,5,
1,0,0,0.6441313699800164,0.2778601835117794,0.0,0.0,0,6,2
0,0,0,0.2463905621386255,0.022470882823803055,1.0,1.0,0,6,0
1,0,2,0.7127959690338808,0.4796644098615033,1.0,0.0,1,5,
2,0,0,0.013831754741591403,0.0016713770484749722,0.0,0.0,0,5,0
1,0,0,0.6046503934502238,0.0069486919618910094,0.0,0.0,0,6,0
0,0,1,0.2757110712715121,0.006768262138954373,0.0,0.0,0,5,0
1,0,3,0.6599139595021327,0.3622779261374365,0.0,1.0,1,4,2
1,0,0,0.5666157616551369,0.03562709113342993,1.0,0.0,0,6,0
1,0,0,0.611882625172784,0.16264340803997618,0.0,0.0,1,6,1
1,0,0,0.8743185708135022,0.5746563474185058,0.0,0.0,2,4,2
1,0,1,0.5592238023404882,0.0064409461979738,0.0,0.0,0,8,0
1,0,3,0.8122511817981305,0.743976641115757,0.0,0.0,1,2,3
1,0,0,0.584429829869485,0.00671419315738325,0.0,0.0,0,8,0
0,1,3,0.6840994975383305,0.6446354974400097,0.5149333499132595,0.0,2,0,3
1,0,1,0.6155348304419854,0.008435126133915914,0.0,0.0,0,6,0
1,0,0,0.7949509729730728,0.5709264844323275,0.0,0.0,1,5,3
0,0,3,0.30729563188061887,0.00855838762107999,0.0,0.0,0,6,0
1,0,1,0.5729776300799481,0.12581014188169512,0.0,0.0,0,4,1
1,1,0,0.9243561013146878,0.523961694831011,0.0,0.8908555349831467,2,2,2
1,0,0,0.7557842157781469,0.03013075322113416,0.0,0.0,1,6,0
1,0,0,0.570698017612244,0.02607623278247934,0.0,0.0,0,6,0
1,0,0,0.6982985981428954,0.008034734492656475,0.0,0.0,0,6,0
1,0,0,0.8908110659382253,0.4362533541039138,1.0,0.0,2,4,2
1,0,0,0.5204171388763982,0.0059718350400505445,0.0,0.0,0,6,0
1,0,0,0.6504092384519317,0.028192462891382428,0.0,0.0,0,4,0
